SystemCodeNumber,Timestamp,Occupancy,Capacity,OccupancyRate,QueueLength,TrafficConditionNearby,VehicleType,IsSpecialDay,Price_Model1,Price_Model2
Others-CCCPS119a,2016-11-19 15:04:00,551,2803,0.19657509810916876,2,low,truck,0,20.0,12.13828735689495
Others-CCCPS119a,2016-11-19 15:31:00,568,2803,0.2026400285408491,2,low,car,0,20.0,11.59025619227435
Others-CCCPS119a,2016-11-19 16:04:00,585,2803,0.20870495897252944,2,low,car,0,20.0,11.59528762150849
Others-CCCPS119a,2016-11-19 16:31:00,611,2803,0.21798073492686407,2,low,bike,0,20.0,11.049920154717725
Others-CCCPS119a,2016-11-20 08:01:00,131,2803,0.04673564038530146,2,low,car,1,20.0,12.013981458169125
Others-CCCPS119a,2016-11-20 08:27:00,137,2803,0.048876204067070994,2,low,car,1,20.0,12.01575725672235
Others-CCCPS119a,2016-11-20 09:01:00,147,2803,0.05244381020335355,3,low,car,1,20.0,12.461166996061523
Others-CCCPS119a,2016-11-20 09:27:00,189,2803,0.06742775597574027,3,low,car,1,20.0,12.473597585934105
Others-CCCPS119a,2016-11-20 10:01:00,273,2803,0.09739564752051373,4,low,bike,1,20.0,12.387846246908321
Others-CCCPS119a,2016-11-20 10:27:00,337,2803,0.12022832679272208,4,low,car,1,20.0,12.959850691997477
Others-CCCPS119a,2016-11-20 11:01:00,442,2803,0.1576881912236889,7,average,cycle,1,20.0,14.185542369405175
Others-CCCPS119a,2016-11-20 11:27:00,519,2803,0.18515875847306457,7,average,car,1,20.0,14.208331784171577
Others-CCCPS119a,2016-11-20 12:01:00,622,2803,0.22190510167677488,12,high,car,1,20.0,16.119229145108086
Others-CCCPS119a,2016-11-20 12:34:00,714,2803,0.2547270781305744,12,high,car,1,20.0,16.146458056257554
Others-CCCPS119a,2016-11-20 13:07:00,843,2803,0.3007491972886193,12,high,bike,1,20.0,15.631575131297168
Others-CCCPS119a,2016-11-20 13:27:00,932,2803,0.3325008919015341,12,high,bike,1,20.0,15.657916143170024
Others-CCCPS119a,2016-11-20 14:01:00,1168,2803,0.41669639671780234,7,average,car,1,20.0,14.40041399434553
Others-CCCPS119a,2016-11-20 14:27:00,1340,2803,0.4780592222618623,7,average,bike,1,20.0,13.89825762568327
Others-CCCPS119a,2016-11-20 15:01:00,1534,2803,0.5472707813057438,4,low,car,1,20.0,13.314122503366077
Others-CCCPS119a,2016-11-20 15:27:00,1531,2803,0.546200499464859,4,low,car,1,20.0,13.313234604089462
Others-CCCPS119a,2016-11-20 16:01:00,1485,2803,0.5297895112379594,3,low,car,1,20.0,12.857170073430936
Others-CCCPS119a,2016-11-20 16:31:00,1448,2803,0.5165893685337138,5,average,car,1,20.0,13.598384443328493
Others-CCCPS119a,2016-11-21 08:04:00,241,2803,0.08597930788440956,2,low,car,0,20.0,11.493475171123526
Others-CCCPS119a,2016-11-21 08:31:00,283,2803,0.10096325365679629,2,low,car,0,20.0,11.505905760996109
Others-CCCPS119a,2016-11-21 09:04:00,344,2803,0.12272565108811988,3,average,car,0,20.0,11.833674765512562
Others-CCCPS119a,2016-11-21 09:31:00,388,2803,0.13842311808776311,3,low,car,0,20.0,11.97943231076136
Others-CCCPS119a,2016-11-21 10:04:00,445,2803,0.15875847306457366,3,low,car,0,20.0,11.996302397017008
Others-CCCPS119a,2016-11-21 10:31:00,468,2803,0.16696396717802356,4,average,bike,0,20.0,11.759762083508287
Others-CCCPS119a,2016-11-21 11:04:00,518,2803,0.18480199785943632,5,average,cycle,0,20.0,12.770073073723708
Others-CCCPS119a,2016-11-21 11:30:00,552,2803,0.196931858722797,5,average,car,0,20.0,12.780135932191989
Others-CCCPS119a,2016-11-21 11:57:00,575,2803,0.20513735283624687,6,average,car,0,20.0,13.22939323506315
Others-CCCPS119a,2016-11-21 12:31:00,592,2803,0.21120228326792723,9,high,car,0,20.0,14.229937333235828
Others-CCCPS119a,2016-11-21 12:57:00,615,2803,0.2194077773813771,8,high,bike,0,20.0,13.241231892084658
Others-CCCPS119a,2016-11-21 13:31:00,604,2803,0.21548341063146628,7,high,car,0,20.0,13.34858878017469
Others-CCCPS119a,2016-11-21 14:04:00,612,2803,0.21833749554049234,4,average,car,0,20.0,12.355443842640454
Others-CCCPS119a,2016-11-21 14:31:00,609,2803,0.21726721369960755,6,high,car,0,20.0,12.907618537218585
Others-CCCPS119a,2016-11-21 14:57:00,583,2803,0.20799143774527293,5,average,car,0,20.0,12.789310891383657
Others-CCCPS119a,2016-11-21 15:31:00,542,2803,0.19336425258651446,3,low,car,0,20.0,12.025011140294165
Others-CCCPS119a,2016-11-21 15:57:00,523,2803,0.1865858009275776,2,low,car,0,20.0,11.576937703125152
Others-CCCPS119a,2016-11-21 16:31:00,467,2803,0.1666072065643953,2,low,car,0,20.0,11.560363583295041
Others-CCCPS119a,2016-11-22 07:57:00,272,2803,0.09703888690688547,2,low,car,0,20.0,11.502650130315196
Others-CCCPS119a,2016-11-22 08:31:00,350,2803,0.1248662147698894,2,low,cycle,0,20.0,11.525735511507133
Others-CCCPS119a,2016-11-22 09:04:00,455,2803,0.16232607920085623,2,low,car,0,20.0,11.556811986188592
Others-CCCPS119a,2016-11-22 09:31:00,505,2803,0.180164109882269,2,low,bike,0,20.0,11.018547713610731
Others-CCCPS119a,2016-11-22 10:04:00,565,2803,0.20156974669996433,3,low,bike,0,20.0,11.478755774226785
Others-CCCPS119a,2016-11-22 10:31:00,599,2803,0.213699607563325,5,average,car,0,20.0,12.79404635419226
Others-CCCPS119a,2016-11-22 11:04:00,637,2803,0.22725651088119872,6,average,car,0,20.0,13.247743153446487
Others-CCCPS119a,2016-11-22 11:31:00,645,2803,0.23011059579022475,6,average,car,0,20.0,13.250110884850788
Others-CCCPS119a,2016-11-22 12:04:00,648,2803,0.23118087763110953,8,high,car,0,20.0,13.804061377982144
Others-CCCPS119a,2016-11-22 12:31:00,639,2803,0.22797003210845523,9,high,car,0,20.0,14.243847755236098
Others-CCCPS119a,2016-11-22 12:57:00,650,2803,0.23189439885836605,7,average,car,0,20.0,13.694040792062271
Others-CCCPS119a,2016-11-22 13:31:00,643,2803,0.22939707456296826,8,high,cycle,0,20.0,13.802581545854455
Others-CCCPS119a,2016-11-22 13:57:00,639,2803,0.22797003210845523,6,average,car,0,20.0,13.248335086297562
Others-CCCPS119a,2016-11-22 14:31:00,615,2803,0.2194077773813771,5,average,car,0,20.0,12.798781817000863
Others-CCCPS119a,2016-11-22 14:57:00,594,2803,0.21191580449518374,4,average,bike,0,20.0,11.797053853126034
Others-CCCPS119a,2016-11-22 15:31:00,564,2803,0.20121298608633606,3,low,cycle,0,20.0,12.031522401655991
Others-CCCPS119a,2016-11-22 15:57:00,534,2803,0.1905101676774884,2,low,car,0,20.0,11.580193333806065
Others-CCCPS119a,2016-11-22 16:30:00,458,2803,0.163396361041741,2,low,car,0,20.0,11.557699885465205
Others-CCCPS119a,2016-11-23 08:04:00,292,2803,0.10417409917945059,2,low,car,0,20.0,11.508569458825948
Others-CCCPS119a,2016-11-23 08:30:00,359,2803,0.1280770602925437,2,low,cycle,0,20.0,11.528399209336973
Others-CCCPS119a,2016-11-23 08:57:00,436,2803,0.15554762754191936,2,low,bike,0,20.0,10.998126030248631
Others-CCCPS119a,2016-11-23 09:31:00,514,2803,0.1833749554049233,3,low,car,0,20.0,12.01672408037911
Others-CCCPS119a,2016-11-23 10:04:00,570,2803,0.2033535497681056,3,low,cycle,0,20.0,12.033298200209217
Others-CCCPS119a,2016-11-23 10:31:00,605,2803,0.21584017124509455,4,average,car,0,20.0,12.35337207766169
Others-CCCPS119a,2016-11-23 11:04:00,611,2803,0.21798073492686407,8,high,truck,0,20.0,14.34617321409199
Others-CCCPS119a,2016-11-23 11:31:00,614,2803,0.21905101676774885,6,average,car,0,20.0,13.240935925659121
Others-CCCPS119a,2016-11-23 11:57:00,614,2803,0.21905101676774885,5,average,car,0,20.0,12.798485850575325
Others-CCCPS119a,2016-11-23 12:31:00,622,2803,0.22190510167677488,9,high,bike,0,20.0,13.685753732147216
Others-CCCPS119a,2016-11-23 13:04:00,624,2803,0.2226186229040314,7,high,cycle,0,20.0,13.354508108685446
Others-CCCPS119a,2016-11-23 13:31:00,632,2803,0.22547270781305745,7,high,car,0,20.0,13.356875840089746
Others-CCCPS119a,2016-11-23 13:57:00,637,2803,0.22725651088119872,6,average,car,0,20.0,13.247743153446487
Others-CCCPS119a,2016-11-23 14:30:00,628,2803,0.22404566535854442,4,average,car,0,20.0,12.360179305449059
Others-CCCPS119a,2016-11-23 15:04:00,600,2803,0.21405636817695325,2,low,truck,0,20.0,12.152789711746298
Others-CCCPS119a,2016-11-23 15:31:00,579,2803,0.2065643952907599,2,low,truck,0,20.0,12.146574416810004
Others-CCCPS119a,2016-11-23 16:04:00,538,2803,0.19193721013200143,2,low,car,0,20.0,11.581377199508218
Others-CCCPS119a,2016-11-23 16:30:00,495,2803,0.17659650374598646,2,low,car,0,20.0,11.568650643210097
Others-CCCPS119a,2016-11-24 08:00:00,225,2803,0.08027113806635748,2,low,car,0,20.0,11.488739708314924
Others-CCCPS119a,2016-11-24 08:27:00,276,2803,0.0984659293613985,2,average,truck,0,20.0,11.92416156734695
Others-CCCPS119a,2016-11-24 09:00:00,363,2803,0.12950410274705673,3,average,car,0,20.0,11.839298127597779
Others-CCCPS119a,2016-11-24 09:34:00,440,2803,0.1569746699964324,2,low,car,0,20.0,11.552372489805524
Others-CCCPS119a,2016-11-24 10:01:00,476,2803,0.1698180520870496,3,low,truck,0,20.0,12.55853995006342
Others-CCCPS119a,2016-11-24 10:27:00,506,2803,0.18052087049589724,3,low,bike,0,20.0,11.461293755120064
Others-CCCPS119a,2016-11-24 11:00:00,546,2803,0.19479129504102746,5,average,car,0,20.0,12.778360133638763
Others-CCCPS119a,2016-11-24 11:27:00,566,2803,0.20192650731359257,5,average,bike,0,20.0,12.231216868294775
Others-CCCPS119a,2016-11-24 12:00:00,598,2803,0.21334284694969674,9,high,car,0,20.0,14.231713131789054
Others-CCCPS119a,2016-11-24 12:30:00,615,2803,0.2194077773813771,9,high,cycle,0,20.0,14.236744561023196
Others-CCCPS119a,2016-11-24 13:04:00,616,2803,0.21976453799500534,8,high,bike,0,20.0,13.241527858510196
Others-CCCPS119a,2016-11-24 13:30:00,614,2803,0.21905101676774885,8,high,bike,0,20.0,13.24093592565912
Others-CCCPS119a,2016-11-24 13:57:00,607,2803,0.21655369247235104,5,average,car,0,20.0,12.796414085596561
Others-CCCPS119a,2016-11-24 14:30:00,595,2803,0.21227256510881198,4,average,bike,0,20.0,11.797349819551572
Others-CCCPS119a,2016-11-24 14:57:00,582,2803,0.20763467713164466,4,average,bike,0,20.0,11.793502256019583
Others-CCCPS119a,2016-11-24 15:31:00,550,2803,0.1962183374955405,2,low,car,0,20.0,11.58492879661467
Others-CCCPS119a,2016-11-24 15:57:00,528,2803,0.18836960399571887,2,low,car,0,20.0,11.578417535252841
Others-CCCPS119a,2016-11-24 16:31:00,477,2803,0.17017481270067786,2,average,car,0,20.0,11.43058822502528
Others-CCCPS119a,2016-11-25 08:00:00,233,2803,0.08312522297538352,2,low,car,0,20.0,11.491107439719226
Others-CCCPS119a,2016-11-25 08:00:00,233,2803,0.08312522297538352,2,low,bike,0,20.0,10.938044845864482
Others-CCCPS119a,2016-11-25 09:00:00,363,2803,0.12950410274705673,2,low,car,0,20.0,11.529583075039124
Others-CCCPS119a,2016-11-25 09:27:00,424,2803,0.1512665001783803,2,low,cycle,0,20.0,11.547637026996922
Others-CCCPS119a,2016-11-25 10:00:00,491,2803,0.17516946129147343,3,low,car,0,20.0,12.009916852591742
Others-CCCPS119a,2016-11-25 10:27:00,552,2803,0.196931858722797,3,low,bike,0,20.0,11.474908210694796
Others-CCCPS119a,2016-11-25 11:00:00,610,2803,0.21762397431323582,5,average,car,0,20.0,12.797301984873176
Others-CCCPS119a,2016-11-25 11:27:00,634,2803,0.22618622904031396,5,average,truck,0,20.0,13.35746777294082
Others-CCCPS119a,2016-11-25 12:00:00,642,2803,0.22904031394934,9,high,car,0,20.0,14.244735654512713
Others-CCCPS119a,2016-11-25 12:34:00,625,2803,0.22297538351765964,9,high,car,0,20.0,14.23970422527857
Others-CCCPS119a,2016-11-25 13:00:00,619,2803,0.22083481983589012,7,high,car,0,20.0,13.353028276557756
Others-CCCPS119a,2016-11-25 13:27:00,614,2803,0.21905101676774885,8,high,car,0,20.0,13.793998519513861
Others-CCCPS119a,2016-11-25 14:00:00,615,2803,0.2194077773813771,4,average,car,0,20.0,12.356331741917067
Others-CCCPS119a,2016-11-25 14:34:00,599,2803,0.213699607563325,5,average,car,0,20.0,12.79404635419226
Others-CCCPS119a,2016-11-25 15:00:00,577,2803,0.2058508740635034,3,average,cycle,0,20.0,11.902634942662843
Others-CCCPS119a,2016-11-25 15:27:00,554,2803,0.19764537995005352,2,low,truck,0,20.0,12.139175256171564
Others-CCCPS119a,2016-11-25 16:00:00,531,2803,0.18943988583660365,2,low,car,0,20.0,11.579305434529454
Others-CCCPS119a,2016-11-25 16:27:00,495,2803,0.17659650374598646,2,low,truck,0,20.0,12.121713237064839
Others-CCCPS119a,2016-11-26 08:01:00,171,2803,0.06100606493043168,2,low,car,0,20.0,11.47275752133589
Others-CCCPS119a,2016-11-26 08:28:00,218,2803,0.07777381377095968,2,low,truck,0,20.0,12.039730537190902
Others-CCCPS119a,2016-11-26 09:01:00,274,2803,0.09775240813414199,2,low,bike,0,20.0,10.950179469311527
Others-CCCPS119a,2016-11-26 09:35:00,341,2803,0.1216553692472351,2,low,car,0,20.0,11.523071813677294
Others-CCCPS119a,2016-11-26 10:01:00,397,2803,0.1416339636104174,4,average,car,0,20.0,12.291811061149856
Others-CCCPS119a,2016-11-26 10:35:00,493,2803,0.17588298251872994,6,high,bike,0,20.0,12.320223838001471
Others-CCCPS119a,2016-11-26 11:01:00,565,2803,0.20156974669996433,8,high,car,0,20.0,13.779496164662516
Others-CCCPS119a,2016-11-26 11:28:00,589,2803,0.21013200142704244,6,average,bike,0,20.0,12.680474171165937
Others-CCCPS119a,2016-11-26 12:01:00,623,2803,0.22226186229040315,8,high,car,0,20.0,13.796662217343702
Others-CCCPS119a,2016-11-26 12:28:00,638,2803,0.22761327149482696,8,high,car,0,20.0,13.801101713726766
Others-CCCPS119a,2016-11-26 13:01:00,652,2803,0.23260792008562256,7,high,car,0,20.0,13.3627951686005
Others-CCCPS119a,2016-11-26 13:28:00,644,2803,0.2297538351765965,8,high,car,0,20.0,13.802877512279995
Others-CCCPS119a,2016-11-26 14:01:00,661,2803,0.23581876560827686,3,average,car,0,20.0,11.927496122408009
Others-CCCPS119a,2016-11-26 14:41:00,674,2803,0.24045665358544416,4,average,car,0,20.0,12.373793761023792
Others-CCCPS119a,2016-11-26 15:01:00,686,2803,0.24473778094898324,3,low,car,0,20.0,12.067630305571589
Others-CCCPS119a,2016-11-26 15:28:00,696,2803,0.24830538708526578,3,low,car,0,20.0,12.070589969826965
Others-CCCPS119a,2016-11-26 16:01:00,729,2803,0.2600784873349982,2,low,car,0,20.0,11.637906786785914
Others-CCCPS119a,2016-11-26 16:28:00,753,2803,0.26864074206207633,2,low,car,0,20.0,11.645009980998818
Others-CCCPS119a,2016-11-27 08:02:00,155,2803,0.05529789511237959,2,average,bike,1,20.0,11.335287036002148
Others-CCCPS119a,2016-11-27 08:32:00,159,2803,0.05672493756689261,2,low,car,1,20.0,12.02226851808418
Others-CCCPS119a,2016-11-27 09:02:00,175,2803,0.0624331073849447,2,low,car,1,20.0,12.027003980892783
Others-CCCPS119a,2016-11-27 09:32:00,210,2803,0.07491972886193364,3,low,car,1,20.0,12.479812880870396
Others-CCCPS119a,2016-11-27 10:01:00,263,2803,0.09382804138423118,4,low,bike,1,20.0,12.384886582652946
Others-CCCPS119a,2016-11-27 10:32:00,364,2803,0.12986086336068497,6,average,car,1,20.0,13.720006913129444
Others-CCCPS119a,2016-11-27 11:01:00,516,2803,0.1840884766321798,8,average,car,1,20.0,14.649893959978758
Others-CCCPS119a,2016-11-27 11:31:00,634,2803,0.22618622904031396,8,average,car,1,20.0,14.684817998192203
Others-CCCPS119a,2016-11-27 12:01:00,722,2803,0.25758116303960044,12,high,bike,1,20.0,15.59576319380711
Others-CCCPS119a,2016-11-27 12:32:00,826,2803,0.294684266856939,12,high,cycle,1,20.0,16.17960629591777
Others-CCCPS119a,2016-11-27 13:08:00,997,2803,0.3556903317873707,11,high,car,1,20.0,15.78776647960092
Others-CCCPS119a,2016-11-27 13:32:00,1104,2803,0.393863717445594,9,average,cycle,1,20.0,15.26637229327871
Others-CCCPS119a,2016-11-27 14:02:00,1154,2803,0.4117017481270068,9,high,car,1,20.0,14.949333058242743
Others-CCCPS119a,2016-11-27 14:31:00,1147,2803,0.409204423831609,7,average,cycle,1,20.0,14.39419869940924
Others-CCCPS119a,2016-11-27 15:01:00,1129,2803,0.4027827327863004,5,average,car,1,20.0,13.503971153581972
Others-CCCPS119a,2016-11-27 15:32:00,1113,2803,0.3970745629682483,5,average,car,1,20.0,13.49923569077337
Others-CCCPS119a,2016-11-27 16:01:00,1071,2803,0.38209061719586157,4,low,truck,1,20.0,13.730152642196876
Others-CCCPS119a,2016-11-27 16:32:00,1046,2803,0.3731716018551552,3,low,cycle,1,20.0,12.727240812619895
Others-CCCPS119a,2016-11-28 08:01:00,219,2803,0.07813057438458794,2,average,car,0,20.0,11.354228887236559
Others-CCCPS119a,2016-11-28 08:32:00,283,2803,0.10096325365679629,2,low,bike,0,20.0,10.952843167141367
Others-CCCPS119a,2016-11-28 09:02:00,355,2803,0.12665001783803068,2,low,bike,0,20.0,10.97415274978008
Others-CCCPS119a,2016-11-28 09:28:00,402,2803,0.14341776667855868,2,low,car,0,20.0,11.541125765635094
Others-CCCPS119a,2016-11-28 10:01:00,470,2803,0.16767748840528005,4,low,car,0,20.0,12.446151632739245
Others-CCCPS119a,2016-11-28 10:32:00,538,2803,0.19193721013200143,4,average,truck,0,20.0,12.88660492100541
Others-CCCPS119a,2016-11-28 11:01:00,578,2803,0.20620763467713166,6,average,car,0,20.0,13.230281134339762
Others-CCCPS119a,2016-11-28 11:32:00,615,2803,0.2194077773813771,6,average,car,0,20.0,13.241231892084658
Others-CCCPS119a,2016-11-28 12:01:00,624,2803,0.2226186229040314,8,high,car,0,20.0,13.796958183769238
Others-CCCPS119a,2016-11-28 12:28:00,633,2803,0.2258294684266857,8,high,bike,0,20.0,13.246559287744335
Others-CCCPS119a,2016-11-28 13:02:00,639,2803,0.22797003210845523,6,average,car,0,20.0,13.248335086297562
Others-CCCPS119a,2016-11-28 13:31:00,638,2803,0.22761327149482696,8,high,car,0,20.0,13.801101713726766
Others-CCCPS119a,2016-11-28 14:02:00,626,2803,0.2233321441312879,6,high,bike,0,20.0,12.359587372597984
Others-CCCPS119a,2016-11-28 14:32:00,605,2803,0.21584017124509455,4,average,car,0,20.0,12.35337207766169
Others-CCCPS119a,2016-11-28 15:02:00,584,2803,0.20834819835890117,4,low,cycle,0,20.0,12.47989180525054
Others-CCCPS119a,2016-11-28 15:41:00,553,2803,0.19728861933642525,2,low,cycle,0,20.0,11.585816695891282
Others-CCCPS119a,2016-11-28 16:02:00,524,2803,0.18694256154120584,2,low,car,0,20.0,11.57723366955069
Others-CCCPS119a,2016-11-28 16:28:00,488,2803,0.17409917945058864,2,low,car,0,20.0,11.566578878231333
Others-CCCPS119a,2016-11-29 07:55:00,271,2803,0.09668212629325723,2,low,car,0,20.0,11.502354163889656
Others-CCCPS119a,2016-11-29 08:28:00,350,2803,0.1248662147698894,2,low,cycle,0,20.0,11.525735511507133
Others-CCCPS119a,2016-11-29 09:02:00,429,2803,0.15305030324652158,3,low,car,0,20.0,11.991566934208404
Others-CCCPS119a,2016-11-29 09:28:00,507,2803,0.1808776311095255,3,average,car,0,20.0,11.881917292875206
Others-CCCPS119a,2016-11-29 10:01:00,522,2803,0.18622904031394935,3,low,truck,0,20.0,12.572154405638152
Others-CCCPS119a,2016-11-29 10:28:00,579,2803,0.2065643952907599,3,low,bike,0,20.0,11.482899304184313
Others-CCCPS119a,2016-11-29 11:01:00,645,2803,0.23011059579022475,5,average,car,0,20.0,12.807660809766993
Others-CCCPS119a,2016-11-29 11:28:00,665,2803,0.23724580806278986,6,average,cycle,0,20.0,13.256030213361543
Others-CCCPS119a,2016-11-29 11:55:00,674,2803,0.24045665358544416,6,average,car,0,20.0,13.258693911191381
Others-CCCPS119a,2016-11-29 12:28:00,667,2803,0.23795932929004637,9,high,car,0,20.0,14.252134815151154
Others-CCCPS119a,2016-11-29 13:02:00,653,2803,0.2329646806992508,7,high,car,0,20.0,13.363091135026037
Others-CCCPS119a,2016-11-29 13:28:00,634,2803,0.22618622904031396,7,high,cycle,0,20.0,13.357467772940822
Others-CCCPS119a,2016-11-29 14:01:00,641,2803,0.22868355333571175,4,average,truck,0,20.0,12.917089462835792
Others-CCCPS119a,2016-11-29 14:28:00,637,2803,0.22725651088119872,4,average,bike,0,20.0,11.809780409424155
Others-CCCPS119a,2016-11-29 14:55:00,616,2803,0.21976453799500534,4,average,car,0,20.0,12.356627708342607
Others-CCCPS119a,2016-11-29 15:28:00,584,2803,0.20834819835890117,2,low,car,0,20.0,11.594991655082952
Others-CCCPS119a,2016-11-29 16:02:00,552,2803,0.196931858722797,2,low,car,0,20.0,11.585520729465745
Others-CCCPS119a,2016-11-29 16:28:00,498,2803,0.1776667855868712,2,low,car,0,20.0,11.569538542486711
Others-CCCPS119a,2016-11-30 08:02:00,295,2803,0.10524438102033536,1,low,truck,0,20.0,11.620069876873508
Others-CCCPS119a,2016-11-30 08:28:00,348,2803,0.12415269354263289,2,low,car,0,20.0,11.525143578656058
Others-CCCPS119a,2016-11-30 09:01:00,451,2803,0.1608990367463432,2,low,bike,0,20.0,11.002565526631695
Others-CCCPS119a,2016-11-30 09:28:00,523,2803,0.1865858009275776,3,low,car,0,20.0,12.019387778208948
Others-CCCPS119a,2016-11-30 10:01:00,589,2803,0.21013200142704244,3,low,cycle,0,20.0,12.038921562294433
Others-CCCPS119a,2016-11-30 10:28:00,645,2803,0.23011059579022475,3,low,car,0,20.0,12.055495682124544
Others-CCCPS119a,2016-11-30 10:55:00,651,2803,0.2322511594719943,4,average,car,0,20.0,12.366986533236426
Others-CCCPS119a,2016-11-30 11:28:00,672,2803,0.23974313235818764,6,average,bike,0,20.0,12.705039384485563
Others-CCCPS119a,2016-11-30 12:01:00,679,2803,0.24224045665358546,9,high,car,0,20.0,14.255686412257607
Others-CCCPS119a,2016-11-30 12:28:00,674,2803,0.24045665358544416,9,high,car,0,20.0,14.254206580129917
Others-CCCPS119a,2016-11-30 13:01:00,663,2803,0.23653228683553335,8,high,cycle,0,20.0,13.808500874365208
Others-CCCPS119a,2016-11-30 13:28:00,675,2803,0.24081341419907243,8,high,car,0,20.0,13.812052471471661
Others-CCCPS119a,2016-11-30 14:01:00,662,2803,0.2361755262219051,4,average,car,0,20.0,12.37024216391734
Others-CCCPS119a,2016-11-30 14:28:00,653,2803,0.2329646806992508,4,average,car,0,20.0,12.367578466087501
Others-CCCPS119a,2016-11-30 15:01:00,634,2803,0.22618622904031396,3,low,bike,0,20.0,11.499177457588887
Others-CCCPS119a,2016-11-30 15:28:00,595,2803,0.21227256510881198,3,low,car,0,20.0,12.04069736084766
Others-CCCPS119a,2016-11-30 16:01:00,575,2803,0.20513735283624687,2,low,cycle,0,20.0,11.592327957253111
Others-CCCPS119a,2016-11-30 16:28:00,559,2803,0.1994291830181948,2,low,car,0,20.0,11.587592494444507
Others-CCCPS119a,2016-12-01 08:05:00,276,2803,0.0984659293613985,2,low,car,0,20.0,11.503833996017345
Others-CCCPS119a,2016-12-01 08:25:00,317,2803,0.11309311452015698,2,low,car,0,20.0,11.515968619464392
Others-CCCPS119a,2016-12-01 08:58:00,406,2803,0.1448448091330717,2,low,cycle,0,20.0,11.542309631337243
Others-CCCPS119a,2016-12-01 09:25:00,470,2803,0.16767748840528005,2,low,truck,0,20.0,12.114314076426398
Others-CCCPS119a,2016-12-01 09:58:00,555,2803,0.19800214056368176,3,low,bike,0,20.0,11.47579610997141
Others-CCCPS119a,2016-12-01 10:25:00,589,2803,0.21013200142704244,4,low,bike,0,20.0,11.928309043523484
Others-CCCPS119a,2016-12-01 10:58:00,625,2803,0.22297538351765964,5,average,truck,0,20.0,13.354804075110982
Others-CCCPS119a,2016-12-01 11:32:00,646,2803,0.23046735640385302,6,average,car,0,20.0,13.250406851276326
Others-CCCPS119a,2016-12-01 11:58:00,657,2803,0.23439172315376383,8,high,car,0,20.0,13.806725075811983
Others-CCCPS119a,2016-12-01 12:25:00,655,2803,0.23367820192650732,8,high,truck,0,20.0,14.35919573681565
Others-CCCPS119a,2016-12-01 12:58:00,660,2803,0.2354620049946486,9,high,car,0,20.0,14.25006305017239
Others-CCCPS119a,2016-12-01 13:25:00,655,2803,0.23367820192650732,8,high,bike,0,20.0,13.253070549106166
Others-CCCPS119a,2016-12-01 13:58:00,644,2803,0.2297538351765965,5,average,cycle,0,20.0,12.807364843341455
Others-CCCPS119a,2016-12-01 14:25:00,630,2803,0.22475918658580094,6,high,bike,0,20.0,12.360771238300135
Others-CCCPS119a,2016-12-01 14:58:00,607,2803,0.21655369247235104,6,high,bike,0,20.0,12.353964010512769
Others-CCCPS119a,2016-12-01 15:25:00,588,2803,0.2097752408134142,2,low,truck,0,20.0,12.149238114639845
Others-CCCPS119a,2016-12-01 15:58:00,540,2803,0.19265073135925795,3,low,car,0,20.0,12.024419207443087
Others-CCCPS119a,2016-12-01 16:25:00,510,2803,0.18194791295041027,1,low,car,0,20.0,11.130640064509368
Others-CCCPS119a,2016-12-02 07:55:00,222,2803,0.07920085622547271,1,low,cycle,0,20.0,11.045401733954517
Others-CCCPS119a,2016-12-02 08:28:00,287,2803,0.10239029611130931,2,low,car,0,20.0,11.50708962669826
Others-CCCPS119a,2016-12-02 09:01:00,351,2803,0.12522297538351765,2,low,car,0,20.0,11.526031477932673
Others-CCCPS119a,2016-12-02 09:28:00,390,2803,0.13913663931501963,2,low,car,0,20.0,11.537574168528641
Others-CCCPS119a,2016-12-02 10:02:00,439,2803,0.15661790938280415,3,low,bike,0,20.0,11.441464004609038
Others-CCCPS119a,2016-12-02 10:28:00,467,2803,0.1666072065643953,3,low,car,0,20.0,12.002813658378837
Others-CCCPS119a,2016-12-02 11:01:00,526,2803,0.18765608276846235,8,high,car,0,20.0,13.767953474066545
Others-CCCPS119a,2016-12-02 11:28:00,571,2803,0.20371031038173384,7,high,bike,0,20.0,12.785759294277206
Others-CCCPS119a,2016-12-02 12:01:00,618,2803,0.22047805922226185,8,high,car,0,20.0,13.795182385216014
Others-CCCPS119a,2016-12-02 12:28:00,643,2803,0.22939707456296826,9,high,car,0,20.0,14.24503162093825
Others-CCCPS119a,2016-12-02 12:58:00,652,2803,0.23260792008562256,8,high,cycle,0,20.0,13.805245243684293
Others-CCCPS119a,2016-12-02 13:25:00,652,2803,0.23260792008562256,7,high,bike,0,20.0,12.809732574745759
Others-CCCPS119a,2016-12-02 13:58:00,658,2803,0.23474848376739207,6,average,car,0,20.0,13.253958448382779
Others-CCCPS119a,2016-12-02 14:25:00,647,2803,0.23082411701748126,5,average,car,0,20.0,12.80825274261807
Others-CCCPS119a,2016-12-02 14:58:00,637,2803,0.22725651088119872,5,average,car,0,20.0,12.805293078362691
Others-CCCPS119a,2016-12-02 15:31:00,626,2803,0.2233321441312879,3,low,bike,0,20.0,11.496809726184585
Others-CCCPS119a,2016-12-02 15:58:00,607,2803,0.21655369247235104,3,average,car,0,20.0,11.911513935428975
